,종목코드,종목명,EPS,PER,BPS,PBR,주당배당금,배당수익률
1212,096240,크레버스,1805.0,8.77,5272.0,3.0,2000,12.63
1213,110790,크리스에프앤씨,1137.0,6.68,17785.0,0.43,300,3.95
1214,045520,크린앤사이언스,148.0,44.53,4551.0,1.45,0,0.0
1215,036170,클라우드에어,136.0,7.43,1969.0,0.51,0,0.0
1216,214150,클래시스,1155.0,42.77,4430.0,11.15,200,0.4
1217,237880,클리오,1560.0,20.48,12209.0,2.62,400,1.25
1218,139670,키네마스터,189.0,18.04,1180.0,2.89,0,0.0
1219,039490,키움증권,15563.0,8.78,178201.0,0.77,3000,2.19
1220,360070,탑머티리얼,2197.0,18.89,19491.0,2.13,400,0.96
1221,065130,탑엔지니어링,906.0,5.08,12128.0,0.38,0,0.0
1222,014580,태경비케이,871.0,5.59,7151.0,0.68,130,2.67
1223,015890,태경산업,790.0,6.86,10337.0,0.52,270,4.98
1224,006890,태경케미컬,1537.0,8.16,14288.0,0.88,200,1.59
1225,023160,태광,2129.0,7.23,20443.0,0.75,170,1.1
1226,011280,태림포장,73.0,32.19,4924.0,0.48,50,2.13
1227,053620,태양,918.0,7.02,22439.0,0.29,380,5.9
1228,004100,태양금속,1.0,3065.0,2714.0,1.13,10,0.33
1229,044490,태웅,1707.0,8.72,25612.0,0.58,0,0.0
1230,124560,태웅로직스,743.0,4.21,5269.0,0.59,70,2.24
1231,066700,테라젠이텍스,819.0,4.69,4240.0,0.91,0,0.0
1232,095610,테스,89.0,219.66,17040.0,1.15,500,2.56
1233,055490,테이팩스,1708.0,11.53,32047.0,0.61,300,1.52
1234,064520,테크엘,425.0,6.62,4850.0,0.58,0,0.0
1235,054450,텔레칩스,4375.0,3.52,16679.0,0.92,200,1.3
1236,078000,텔코웨어,950.0,10.57,20203.0,0.5,640,6.37
1237,200230,텔콘RF제약,124.0,5.73,901.0,0.79,0,0.0
1238,214420,토니모리,155.0,60.19,3964.0,2.35,0,0.0
1239,393210,토마토시스템,225.0,30.13,1969.0,3.44,90,1.33
1240,215480,토박스코리아,267.0,11.52,3724.0,0.83,0,0.0
1241,051360,토비스,757.0,26.62,12449.0,1.62,160,0.79
1242,045340,토탈소프트,442.0,11.19,2553.0,1.94,0,0.0
1243,108230,톱텍,1588.0,4.22,10408.0,0.64,300,4.48
1244,417790,트루엔,1092.0,8.68,8317.0,1.14,200,2.11
1245,290090,트윔,420.0,20.81,9508.0,0.92,0,0.0
1246,033830,티비씨,66.0,11.53,1337.0,0.57,18,2.37
1247,204610,티쓰리,87.0,12.99,1494.0,0.76,60,5.31
1248,064760,티씨케이,5246.0,20.59,39252.0,2.75,1200,1.11
1249,340570,티앤엘,3399.0,22.15,16050.0,4.69,550,0.73
1250,131290,티에스이,11.0,4818.18,27453.0,1.93,0,0.0
1251,019180,티에이치엔,1579.0,2.09,6196.0,0.53,60,1.82
1252,425420,티에프이,976.0,22.8,6259.0,3.55,0,0.0
1253,356860,티엘비,257.0,62.26,11281.0,1.42,200,1.25
1254,091810,티웨이항공,506.0,5.1,748.0,3.45,0,0.0
1255,004870,티웨이홀딩스,41.0,13.66,1493.0,0.38,0,0.0
1256,425040,티이엠씨,1077.0,10.96,8292.0,1.42,700,5.93
1257,241790,티이엠씨씨엔에스,1337.0,5.71,10646.0,0.72,200,2.62
1258,084730,팅크웨어,1293.0,8.84,16221.0,0.7,0,0.0
1259,034230,파라다이스,725.0,14.88,16278.0,0.66,100,0.93
1260,214450,파마리서치,7571.0,24.55,42459.0,4.38,950,0.51
1261,005690,파미셀,60.0,139.5,1340.0,6.25,0,0.0
1262,177830,파버나인,12.0,280.83,5925.0,0.57,70,2.08
1263,037070,파세코,39.0,172.82,5156.0,1.31,150,2.23
1264,150900,파수,384.0,15.49,3009.0,1.98,100,1.68
1265,047310,파워로직스,472.0,13.09,5357.0,1.15,0,0.0
1266,368770,파이버프로,88.0,44.2,983.0,3.96,20,0.51
1267,170790,파이오링크,1583.0,5.57,12063.0,0.73,300,3.4
1268,038950,파인디지털,268.0,15.21,11524.0,0.35,50,1.23
1269,441270,파인엠텍,299.0,23.51,4077.0,1.72,0,0.0
1270,140860,파크시스템스,3553.0,54.12,20734.0,9.27,400,0.21
1271,091700,파트론,539.0,13.91,8929.0,0.84,250,3.33
1272,318010,팜스빌,423.0,12.91,8247.0,0.66,100,1.83
1273,027710,팜스토리,91.0,15.55,1915.0,0.74,25,1.77
1274,004720,팜젠사이언스,352.0,16.82,12707.0,0.47,0,0.0
1275,225590,패션플랫폼,248.0,3.59,2859.0,0.31,0,0.0
1276,054300,팬스타엔터프라이즈,4.0,139.5,793.0,0.7,0,0.0
1277,068050,팬엔터테인먼트,280.0,7.66,2987.0,0.72,0,0.0
1278,028670,팬오션,458.0,8.17,8817.0,0.42,85,2.27
1279,271830,팸텍,270.0,8.78,2371.0,1.0,30,1.27
1280,010820,퍼스텍,96.0,31.88,1283.0,2.39,0,0.0
1281,016800,퍼시스,7470.0,5.59,59291.0,0.7,1200,2.87
1282,263750,펄어비스,248.0,161.69,11804.0,3.4,0,0.0
1283,251970,펌텍코리아,2206.0,17.79,19205.0,2.04,380,0.97
1284,001020,페이퍼코리아,161.0,4.55,1659.0,0.44,0,0.0
1285,168360,펨트론,335.0,12.72,1523.0,2.8,0,0.0
1286,090080,평화산업,66.0,15.88,790.0,1.33,0,0.0
1287,010770,평화홀딩스,569.0,4.9,7243.0,0.39,150,5.38
1288,119500,포메탈,161.0,18.63,4155.0,0.72,60,2.0
1289,105760,포스뱅크,982.0,7.73,5238.0,1.45,0,0.0
1290,022100,포스코DX,605.0,43.31,3026.0,8.66,100,0.38
1291,058430,포스코스틸리온,4133.0,9.85,59872.0,0.68,1615,3.97
1292,009520,포스코엠텍,117.0,142.65,2780.0,6.0,35,0.21
1293,047050,포스코인터내셔널,3939.0,12.8,35869.0,1.41,1000,1.98
1294,003670,포스코퓨처엠,371.0,541.78,30357.0,6.62,250,0.12
1295,189690,포시에스,192.0,12.84,2585.0,0.95,100,4.06
1296,318020,포인트모바일,389.0,11.39,3742.0,1.18,0,0.0
1297,331380,포커스에이치엔에스,130.0,31.73,1196.0,3.45,30,0.73
1298,472850,폰드그룹,7.0,765.71,5789.0,0.93,0,0.0
1299,039980,폴라리스AI,20.0,140.5,1509.0,1.86,0,0.0
1300,041910,폴라리스AI파마,327.0,23.61,9900.0,0.78,100,1.3
1301,234100,폴라리스세원,83.0,18.98,2829.0,0.56,0,0.0
1302,041020,폴라리스오피스,432.0,14.07,1305.0,4.66,0,0.0
1303,114630,폴라리스우노,124.0,4.83,1642.0,0.36,0,0.0
1304,005670,푸드웰,364.0,14.26,9701.0,0.53,90,1.73
1305,094940,푸른기술,330.0,20.18,4847.0,1.37,30,0.45
1306,007330,푸른저축은행,1340.0,6.43,26884.0,0.32,650,7.55
1307,017810,풀무원,255.0,48.27,8638.0,1.43,102,0.83
1308,093380,풍강,582.0,6.13,7640.0,0.47,200,5.61
1309,023900,풍국주정,672.0,16.86,12319.0,0.92,100,0.88
1310,103140,풍산,5727.0,9.64,71975.0,0.77,1200,2.17
1311,005810,풍산홀딩스,5878.0,4.47,72976.0,0.36,1400,5.33
1312,370090,퓨런티어,923.0,17.38,5992.0,2.68,0,0.0
1313,445180,퓨릿,837.0,10.1,4965.0,1.7,50,0.59
1314,035200,프럼파스트,167.0,16.89,4459.0,0.63,50,1.77
1315,321260,프로이천,122.0,20.49,1308.0,1.91,20,0.8
1316,053610,프로텍,2290.0,13.84,31733.0,1.0,400,1.26
1317,303360,프로티아,38.0,80.39,1827.0,1.67,0,0.0
1318,053160,프리엠스,137.0,61.68,11112.0,0.76,50,0.59
1319,075130,플랜티넷,101.0,20.5,4405.0,0.47,100,4.83
1320,237820,플레이디,225.0,25.29,6338.0,0.9,0,0.0
1321,032580,피델릭스,32.0,40.16,1509.0,0.85,0,0.0
1322,051380,피씨디렉트,50.0,53.1,2791.0,0.95,100,3.77
1323,237750,피앤씨테크,561.0,9.06,11052.0,0.46,0,0.0
1324,460940,피앤에스미캐닉스,278.0,48.2,1516.0,8.84,0,0.0
1325,319660,피에스케이,1813.0,16.27,13552.0,2.18,200,0.68
1326,031980,피에스케이홀딩스,2055.0,26.37,15829.0,3.42,600,1.11
1327,002230,피에스텍,234.0,17.52,7860.0,0.52,250,6.1
1328,043370,피에이치에이,3011.0,3.62,36108.0,0.3,250,2.3
1329,239890,피엔에이치테크,605.0,16.84,5022.0,2.03,0,0.0
1330,347740,피엔케이피부임상연구센타,160.0,16.16,2493.0,1.04,30,1.16
1331,137400,피엔티,3136.0,17.51,18063.0,3.04,0,0.0
1332,128660,피제이메탈,566.0,5.91,2862.0,1.17,150,4.48
1333,006140,피제이전자,411.0,14.6,8427.0,0.71,120,2.0
1334,376180,피코그램,243.0,11.6,1956.0,1.44,0,0.0
1335,347770,핌스,123.0,22.6,2619.0,1.06,0,0.0
1336,163730,핑거,486.0,13.85,5295.0,1.27,120,1.78
1337,417180,핑거스토리,126.0,19.21,1439.0,1.68,0,0.0
1338,086790,하나금융지주,11380.0,5.62,136601.0,0.47,3400,5.31
1339,166090,하나머티리얼즈,1752.0,22.23,20476.0,1.9,200,0.51
1340,293480,하나제약,1291.0,9.02,16069.0,0.72,510,4.38
1341,039130,하나투어,3036.0,15.53,10998.0,4.29,5000,10.6
1342,136480,하림,123.0,23.05,2898.0,0.98,30,1.06
1343,003380,하림지주,384.0,14.77,28683.0,0.2,120,2.12
1344,450330,하스,303.0,40.83,2537.0,4.88,0,0.0
1345,149980,하이로닉,430.0,17.3,4380.0,1.7,0,0.0
1346,013030,하이록코리아,3687.0,7.68,32055.0,0.88,1050,3.71
1347,352820,하이브,4504.0,37.41,70090.0,2.4,700,0.42
1348,126700,하이비젼시스템,3483.0,5.83,18323.0,1.11,500,2.46
1349,071090,하이스틸,65.0,52.0,7393.0,0.46,10,0.3
1350,160190,하이젠알앤엠,109.0,111.83,1858.0,6.56,0,0.0
1351,106190,하이텍팜,760.0,21.79,10069.0,1.64,100,0.6
1352,000080,하이트진로,512.0,42.87,15694.0,1.4,950,4.33
1353,000140,하이트진로홀딩스,41.0,224.39,24228.0,0.38,550,5.98
1354,066130,하츠,501.0,11.32,8477.0,0.67,90,1.59
1355,004590,한국가구,793.0,4.81,11512.0,0.33,175,4.59
1356,039340,한국경제TV,504.0,10.69,8245.0,0.65,160,2.97
1357,005430,한국공항,10275.0,5.38,113947.0,0.49,1000,1.81
1358,071050,한국금융지주,12100.0,6.08,143392.0,0.51,2650,3.6
1359,034950,한국기업평가,4570.0,18.95,23840.0,3.63,5131,5.92
1360,025540,한국단자,7068.0,10.72,90347.0,0.84,700,0.92
1361,010100,한국무브넥스,1549.0,2.59,10710.0,0.37,100,2.5
1362,256840,한국비엔씨,388.0,16.62,3157.0,2.04,0,0.0
1363,004090,한국석유,1217.0,15.31,14613.0,1.27,120,0.64
1364,002200,한국수출포장,498.0,4.89,7743.0,0.31,80,3.29
1365,002960,한국쉘석유,28753.0,11.48,97039.0,3.4,25000,7.58
1366,017890,한국알콜,489.0,21.64,23303.0,0.45,285,2.69
1367,000240,한국앤컴퍼니,1975.0,8.67,42407.0,0.4,700,4.09
1368,123890,한국자산신탁,1059.0,2.84,8459.0,0.36,220,7.32
1369,063570,한국전자금융,471.0,10.53,5987.0,0.83,125,2.52
1370,041460,한국전자인증,126.0,29.13,2834.0,1.29,70,1.91
1371,039740,한국정보공학,249.0,11.12,5737.0,0.48,0,0.0
1372,053300,한국정보인증,229.0,17.42,4353.0,0.92,70,1.75
1373,025770,한국정보통신,838.0,10.14,7585.0,1.12,0,0.0
1374,023350,한국종합기술,1282.0,3.93,15058.0,0.33,100,1.98
1375,025890,한국주강,224.0,8.91,2959.0,0.67,0,0.0
1376,000970,한국주철관,789.0,8.4,16304.0,0.41,400,6.03
1377,104700,한국철강,1756.0,4.66,21938.0,0.37,400,4.89
1378,023760,한국캐피탈,199.0,2.96,1958.0,0.3,28,4.75
1379,054040,한국컴퓨터,1513.0,3.99,10063.0,0.6,300,4.97
1380,161890,한국콜마,227.0,285.46,28347.0,2.29,600,0.93
1381,021650,한국큐빅,509.0,4.85,5323.0,0.46,70,2.83
1382,161390,한국타이어앤테크놀로지,5904.0,7.1,78306.0,0.54,1300,3.1
1383,007280,한국특강,464.0,3.3,3738.0,0.41,0,0.0
1384,032300,한국파마,8.0,2468.75,6288.0,3.14,50,0.25
1385,037230,한국팩키지,137.0,13.92,3618.0,0.53,40,2.1
1386,047810,한국항공우주,2298.0,24.89,16388.0,3.49,500,0.87
1387,123690,한국화장품,218.0,35.55,1591.0,4.87,0,0.0
1388,003350,한국화장품제조,2009.0,36.09,14516.0,4.99,100,0.14
1389,030520,한글과컴퓨터,633.0,31.2,14031.0,1.41,410,2.08
1390,052600,한네트,213.0,18.22,3167.0,1.23,150,3.87
1391,011500,한농화성,811.0,25.46,10630.0,1.94,120,0.58
1392,256150,한독크린텍,667.0,10.64,7121.0,1.0,250,3.52
1393,092460,한라IMS,4212.0,1.77,9928.0,0.75,300,4.03
1394,053690,한미글로벌,1400.0,12.04,18115.0,0.93,400,2.37
1395,042700,한미반도체,2753.0,45.95,5875.0,21.53,420,0.33
1396,008930,한미사이언스,1694.0,18.83,11621.0,2.75,200,0.63
1397,128940,한미약품,11522.0,25.04,75345.0,3.83,500,0.17
1398,452280,한선엔지니어링,345.0,35.33,3230.0,3.77,0,0.0
1399,020000,한섬,3818.0,4.27,63584.0,0.26,750,4.6
1400,003680,한성기업,216.0,25.69,9101.0,0.61,0,0.0
1401,066980,한성크린텍,18.0,103.44,2605.0,0.71,0,0.0
1402,105630,한세실업,2850.0,5.94,16345.0,1.04,500,2.96
1403,016450,한세예스24홀딩스,1437.0,3.15,12835.0,0.35,250,5.53
1404,009180,한솔로지스틱스,672.0,3.74,4255.0,0.59,100,3.98
1405,114810,한솔아이원스,77.0,136.1,5502.0,1.9,0,0.0
1406,213500,한솔제지,74.0,133.24,30442.0,0.32,500,5.07
1407,014680,한솔케미칼,9684.0,15.51,77725.0,1.93,2100,1.4
1408,004710,한솔테크닉스,1376.0,3.59,11022.0,0.45,100,2.03
1409,004150,한솔홀딩스,177.0,14.58,13520.0,0.19,100,3.88
1410,004960,한신공영,2757.0,2.63,66043.0,0.11,100,1.38
1411,430690,한싹,375.0,14.85,3263.0,1.71,0,0.0
1412,078350,한양디지텍,846.0,19.1,8912.0,1.81,0,0.0
1413,045100,한양이엔지,4540.0,4.07,31478.0,0.59,600,3.25
1414,001750,한양증권,2728.0,5.89,37102.0,0.43,800,4.98
1415,018880,한온시스템,96.0,42.14,4444.0,0.91,316,7.81
1416,009420,한올바이오파마,69.0,515.94,3673.0,9.69,0,0.0
1417,320000,한울반도체,84.0,28.1,1313.0,1.8,0,0.0
1418,024740,한일단조,239.0,8.74,3830.0,0.55,0,0.0
1419,005860,한일사료,2921.0,1.53,3961.0,1.13,75,1.68
1420,300720,한일시멘트,2457.0,5.84,22914.0,0.63,800,5.57
1421,006390,한일현대시멘트,1814.0,8.02,20229.0,0.72,700,4.81
1422,003300,한일홀딩스,3384.0,3.99,48962.0,0.28,800,5.92
1423,051600,한전KPS,3615.0,11.95,28280.0,1.53,2158,5.0
1424,052690,한전기술,858.0,81.7,14386.0,4.87,515,0.73
1425,130660,한전산업,476.0,28.05,3178.0,4.2,297,2.22
1426,002320,한진,1805.0,10.6,97491.0,0.2,600,3.14
1427,003480,한진중공업홀딩스,290.0,12.14,13048.0,0.27,100,2.84
1428,180640,한진칼,5756.0,11.29,41041.0,1.58,300,0.46
1429,079170,한창산업,301.0,27.18,11953.0,0.68,160,1.96
1430,372910,한컴라이프케어,30.0,134.83,4609.0,0.88,0,0.0
1431,054920,한컴위드,36.0,70.69,5689.0,0.45,0,0.0
1432,000880,한화,3920.0,7.63,111503.0,0.27,750,2.51
1433,088350,한화생명,954.0,3.18,17352.0,0.17,150,4.94
1434,000370,한화손해보험,1465.0,4.19,20905.0,0.29,200,3.26
1435,272210,한화시스템,1864.0,10.11,11443.0,1.65,280,1.49
1436,012450,한화에어로스페이스,16103.0,17.73,69773.0,4.09,1800,0.63
1437,042660,한화오션,736.0,43.21,14061.0,2.26,0,0.0
1438,003530,한화투자증권,42.0,84.05,7213.0,0.49,0,0.0
1439,195870,해성디에스,4966.0,6.04,30297.0,0.99,900,3.0
1440,101530,해태제과식품,816.0,7.68,10089.0,0.62,200,3.19
1441,220180,핸디소프트,107.0,30.14,3469.0,0.93,0,0.0
1442,214180,헥토이노베이션,1911.0,6.96,13612.0,0.98,360,2.71
1443,234340,헥토파이낸셜,1355.0,12.82,16558.0,1.05,350,2.01
1444,000720,현대건설,4767.0,6.58,72383.0,0.43,600,1.91
1445,170030,현대공업,869.0,7.2,9542.0,0.66,200,3.19
1446,453340,현대그린푸드,1160.0,10.58,18561.0,0.66,325,2.65
1447,086280,현대글로비스,14154.0,7.44,103446.0,1.02,6300,5.98
1448,064350,현대로템,1475.0,34.85,15391.0,3.34,100,0.19
1449,012330,현대모비스,37639.0,5.83,448144.0,0.49,4500,2.05
1450,319400,현대무벡스,36.0,82.36,1367.0,2.17,30,1.01
1451,052260,현대바이오랜드,269.0,23.31,4533.0,1.38,70,1.12
1452,004310,현대약품,226.0,21.48,3174.0,1.53,35,0.72
1453,041440,현대에버다임,358.0,22.21,10235.0,0.78,70,0.88
1454,017800,현대엘리베이,8538.0,5.08,35618.0,1.22,4000,9.23
1455,307950,현대오토에버,5024.0,32.05,57613.0,2.79,1430,0.89
1456,011210,현대위아,3432.0,14.98,127286.0,0.4,850,1.65
1457,004020,현대제철,3506.0,7.26,145198.0,0.18,1000,3.93
1458,005440,현대지에프홀딩스,12056.0,0.37,17334.0,0.26,200,4.47
1459,005380,현대차,45703.0,5.63,351861.0,0.73,11400,4.43
1460,001500,현대차증권,1595.0,5.44,32971.0,0.26,400,4.61
1461,011760,현대코퍼레이션,6968.0,2.85,48070.0,0.41,600,3.02
1462,227840,현대코퍼레이션홀딩스,3307.0,3.23,29944.0,0.36,500,4.68
1463,001450,현대해상,7610.0,4.68,77223.0,0.46,2063,5.79
1464,057050,현대홈쇼핑,11898.0,4.0,179810.0,0.26,2800,5.89
1465,460930,현대힘스,576.0,23.13,5974.0,2.23,0,0.0
1466,092300,현우산업,568.0,5.7,5492.0,0.59,100,3.09
1467,011080,형지I&C,73.0,8.48,1184.0,0.52,0,0.0
1468,093240,형지엘리트,65.0,16.66,2270.0,0.48,0,0.0
1469,003010,혜인,689.0,7.68,10682.0,0.5,170,3.21
1470,111110,호전실업,1864.0,3.65,16258.0,0.42,300,4.41
1471,008770,호텔신라,2270.0,20.95,16074.0,2.96,200,0.42
1472,060560,홈센타홀딩스,181.0,5.67,1245.0,0.82,20,1.95
1473,039610,화성밸브,775.0,15.2,8503.0,1.39,0,0.0
1474,378850,화승알앤에이,1275.0,3.18,5925.0,0.68,50,1.23
1475,013520,화승코퍼레이션,78.0,25.71,3617.0,0.55,50,2.49
1476,010690,화신,2274.0,4.23,12808.0,0.75,150,1.56
1477,126640,화신정공,258.0,5.17,3370.0,0.4,50,3.75
1478,127980,화인써키트,395.0,18.73,3597.0,2.06,400,5.41
1479,061250,화일약품,59.0,30.25,2718.0,0.66,0,0.0
1480,010660,화천기계,38.0,78.95,6253.0,0.48,30,1.0
1481,000850,화천기공,4801.0,5.96,157067.0,0.18,1300,4.55
1482,016580,환인제약,1950.0,7.12,23463.0,0.59,300,2.16
1483,032560,황금에스티,1420.0,4.06,20946.0,0.28,150,2.6
1484,004800,효성,3.0,14700.0,123794.0,0.36,3000,6.8
1485,094280,효성ITX,1226.0,10.59,5896.0,2.2,750,5.78
1486,097870,효성오앤비,155.0,44.84,8899.0,0.78,0,0.0
1487,298040,효성중공업,12455.0,26.42,116016.0,2.84,2500,0.76
1488,298050,효성첨단소재,7957.0,35.38,151670.0,1.86,6500,2.31
1489,298020,효성티앤씨,21595.0,13.38,295349.0,0.98,10000,3.46
1490,081660,휠라홀딩스,709.0,57.9,31752.0,1.29,1090,2.66
1491,290270,휴네시온,720.0,5.35,4482.0,0.86,40,1.04
1492,005870,휴니드,1366.0,5.81,12343.0,0.64,0,0.0
1493,353190,휴럼,84.0,11.58,978.0,0.99,0,0.0
1494,078590,휴림에이텍,155.0,4.81,807.0,0.92,0,0.0
1495,200670,휴메딕스,2512.0,14.25,19054.0,1.88,525,1.47
1496,065510,휴비츠,928.0,11.53,10186.0,1.05,200,1.87
1497,005010,휴스틸,1285.0,3.11,17923.0,0.22,250,6.25
1498,263920,휴엠앤씨,210.0,5.28,826.0,1.34,0,0.0
1499,243070,휴온스,4261.0,7.09,27406.0,1.1,630,2.09
1500,084110,휴온스글로벌,3134.0,8.33,40972.0,0.64,525,2.01
1501,145020,휴젤,8217.0,35.05,68347.0,4.21,0,0.0
1502,024060,흥구석유,78.0,206.03,5440.0,2.95,50,0.31
1503,010240,흥국,1182.0,4.31,8598.0,0.59,240,4.71
1504,189980,흥국에프엔비,221.0,8.59,2449.0,0.78,40,2.11
1505,000540,흥국화재,4664.0,0.89,20881.0,0.2,0,0.0
1506,003280,흥아해운,142.0,15.99,690.0,3.29,0,0.0
1507,037440,희림,489.0,11.39,5583.0,1.0,150,2.69
1508,238490,힘스,511.0,9.29,6174.0,0.77,50,1.05
